FirstName,FullName,Genre,InfluenceToBoy,InfluenceToGirl
Gladys,Gladys Cooper,Adventure,-1,-0.0433903798914
Gladys,Gladys Cooper,Comedy,-1,-0.0433903798914
Gladys,Gladys Cooper,Musical,-1,-0.0433903798914
Gladys,Gladys Cooper,Romance,-1,-0.0433903798914
Reginald,Reginald Owen,Adventure,-0.0106982381773,-1
Reginald,Reginald Owen,Comedy,-0.0106982381773,-1
Reginald,Reginald Owen,Musical,-0.0106982381773,-1
Reginald,Reginald Owen,Romance,-0.0106982381773,-1
Ellen,Ellen Ross,Adventure,-1,-0.153324099719
Ellen,Ellen Ross,Comedy,-1,-0.153324099719
Ellen,Ellen Ross,Musical,-1,-0.153324099719
Ellen,Ellen Ross,Romance,-1,-0.153324099719
Montgomery,Montgomery Clift,Action,0.0,-1
Montgomery,Montgomery Clift,Adventure,0.0,-1
Montgomery,Montgomery Clift,Romance,0.0,-1
Montgomery,Montgomery Clift,Western,0.0,-1
Walter,Walter Brennan,Action,-0.211119301067,-1
Walter,Walter Brennan,Adventure,-0.211119301067,-1
Walter,Walter Brennan,Romance,-0.211119301067,-1
Walter,Walter Brennan,Western,-0.211119301067,-1
Harry,Harry Carey Jr.,Action,-0.0273937365044,-1
Harry,Harry Carey Jr.,Adventure,-0.0273937365044,-1
Harry,Harry Carey Jr.,Romance,-0.0273937365044,-1
Harry,Harry Carey Jr.,Western,-0.0273937365044,-1
Harry,Harry Carey Jr.,Western,-0.0273937365044,-1
Ben,Ben Johnson,Western,0.0134170946462,-1
Victor,Victor McLaglen,Western,0.040689279584,-1
James,James Brown,Action,0.00341302434365,-0.0130539700789
James,James Brown,Drama,0.00341302434365,-0.0130539700789
James,James Brown,Romance,0.00341302434365,-0.0130539700789
James,James Brown,War,0.00341302434365,-0.0130539700789
Richard,Richard Jaeckel,Action,0.275809290946,-0.0721014492754
Richard,Richard Jaeckel,Drama,0.275809290946,-0.0721014492754
Richard,Richard Jaeckel,Romance,0.275809290946,-0.0721014492754
Richard,Richard Jaeckel,War,0.275809290946,-0.0721014492754
Forrest,Forrest Tucker,Action,0.182139229683,-1
Forrest,Forrest Tucker,Drama,0.182139229683,-1
Forrest,Forrest Tucker,Romance,0.182139229683,-1
Forrest,Forrest Tucker,War,0.182139229683,-1
Humphrey,Humphrey Bogart,Drama,-1,-1
Humphrey,Humphrey Bogart,Romance,-1,-1
Humphrey,Humphrey Bogart,War,-1,-1
Claude,Claude Rains,Drama,0.050433865336,-1
Claude,Claude Rains,Romance,0.050433865336,-1
Claude,Claude Rains,War,0.050433865336,-1
Conrad,Conrad Veidt,Drama,-0.648194740957,-1
Conrad,Conrad Veidt,Romance,-0.648194740957,-1
Conrad,Conrad Veidt,War,-0.648194740957,-1
Sam,Sam Edwards,Animation,-0.247953990294,-1
Sam,Sam Edwards,Drama,-0.247953990294,-1
Sam,Sam Edwards,Family,-0.247953990294,-1
Donnie,Donnie Dunagan,Animation,-0.103385493573,-0.232462518148
Donnie,Donnie Dunagan,Drama,-0.103385493573,-0.232462518148
Donnie,Donnie Dunagan,Family,-0.103385493573,-0.232462518148
Ann,Ann Gillis,Animation,-1,-0.247197874959
Ann,Ann Gillis,Drama,-1,-0.247197874959
Ann,Ann Gillis,Family,-1,-0.247197874959
Spencer,Spencer Tracy,Drama,0.127525298147,0.0
Spencer,Spencer Tracy,Fantasy,0.127525298147,0.0
Spencer,Spencer Tracy,Romance,0.127525298147,0.0
Spencer,Spencer Tracy,War,0.127525298147,0.0
Esther,Esther Williams,Drama,-1,0.248048315246
Esther,Esther Williams,Fantasy,-1,0.248048315246
Esther,Esther Williams,Romance,-1,0.248048315246
Esther,Esther Williams,War,-1,0.248048315246
Irene,Irene Dunne,Drama,-1,-0.0150158077977
Irene,Irene Dunne,Fantasy,-1,-0.0150158077977
Irene,Irene Dunne,Romance,-1,-0.0150158077977
Irene,Irene Dunne,War,-1,-0.0150158077977
Mel,Mel Blanc,Animation,0.0,-1
Mel,Mel Blanc,Family,0.0,-1
Mel,Mel Blanc,Fantasy,0.0,-1
Mel,Mel Blanc,Musical,0.0,-1
Dickie,Dickie Jones,Animation,-0.0709390681453,-1
Dickie,Dickie Jones,Family,-0.0709390681453,-1
Dickie,Dickie Jones,Fantasy,-0.0709390681453,-1
Dickie,Dickie Jones,Musical,-0.0709390681453,-1
Cliff,Cliff Edwards,Animation,0.0,-1
Cliff,Cliff Edwards,Family,0.0,-1
Cliff,Cliff Edwards,Fantasy,0.0,-1
Cliff,Cliff Edwards,Musical,0.0,-1
Leopold,Leopold Stokowski,Animation,-1,-1
Leopold,Leopold Stokowski,Family,-1,-1
Leopold,Leopold Stokowski,Fantasy,-1,-1
Leopold,Leopold Stokowski,Music,-1,-1
Deems,Deems Taylor,Animation,-1,-1
Deems,Deems Taylor,Family,-1,-1
Deems,Deems Taylor,Fantasy,-1,-1
Deems,Deems Taylor,Music,-1,-1
,,Animation,-1,-1
,,Family,-1,-1
,,Fantasy,-1,-1
,,Music,-1,-1
Roddy,Roddy McDowall,Drama,-1,-1
Roddy,Roddy McDowall,Family,-1,-1
Walter,Walter Pidgeon,Drama,0.0437254436157,-1
Walter,Walter Pidgeon,Family,0.0437254436157,-1
Barry,Barry Fitzgerald,Drama,-0.76819034078,-1
Barry,Barry Fitzgerald,Family,-0.76819034078,-1
Joseph,Joseph Cotten,Drama,-0.241488921651,-0.169307051301
Joseph,Joseph Cotten,Romance,-0.241488921651,-0.169307051301
Joseph,Joseph Cotten,Western,-0.241488921651,-0.169307051301
Lillian,Lillian Gish,Drama,-1,-0.00868612459994
Lillian,Lillian Gish,Romance,-1,-0.00868612459994
Lillian,Lillian Gish,Western,-1,-0.00868612459994
Jennifer,Jennifer Jones,Drama,0.0,-1.75172378324
Jennifer,Jennifer Jones,Romance,0.0,-1.75172378324
Jennifer,Jennifer Jones,Western,0.0,-1.75172378324
Donna,Donna Reed,Drama,-1,0.102291539884
Donna,Donna Reed,Family,-1,0.102291539884
Donna,Donna Reed,Fantasy,-1,0.102291539884
Donna,Donna Reed,Romance,-1,0.102291539884
Lionel,Lionel Barrymore,Drama,0.0142560452289,-1
Lionel,Lionel Barrymore,Family,0.0142560452289,-1
Lionel,Lionel Barrymore,Fantasy,0.0142560452289,-1
Lionel,Lionel Barrymore,Romance,0.0142560452289,-1
Thomas,Thomas Mitchell,Drama,0.177424507479,0.03
Thomas,Thomas Mitchell,Family,0.177424507479,0.03
Thomas,Thomas Mitchell,Fantasy,0.177424507479,0.03
Thomas,Thomas Mitchell,Romance,0.177424507479,0.03
Judith,Judith Anderson,Adventure,-1,0.149357826274
Judith,Judith Anderson,Drama,-1,0.149357826274
Judith,Judith Anderson,Romance,-1,0.149357826274
Paul,Paul Fix,Adventure,-0.387119056855,0.0
Paul,Paul Fix,Drama,-0.387119056855,0.0
Paul,Paul Fix,Romance,-0.387119056855,0.0
Laraine,Laraine Day,Adventure,-1,-1.57968748933
Laraine,Laraine Day,Drama,-1,-1.57968748933
Laraine,Laraine Day,Romance,-1,-1.57968748933
Dean,Dean Stockwell,Drama,-0.0975559461227,-1
Dean,Dean Stockwell,Romance,-0.0975559461227,-1
Celeste,Celeste Holm,Drama,-1,-0.20459816546
Celeste,Celeste Holm,Romance,-1,-0.20459816546
John,John Garfield,Drama,-0.408239313554,-0.241648409399
John,John Garfield,Romance,-0.408239313554,-0.241648409399
Esther,Esther Williams,Comedy,-1,0.248048315246
Esther,Esther Williams,Musical,-1,0.248048315246
Basil,Basil Rathbone,Comedy,0.402695595003,-1
Basil,Basil Rathbone,Musical,0.402695595003,-1
Red,Red Skelton,Comedy,-1,-1
Red,Red Skelton,Musical,-1,-1
Dana,Dana Andrews,Musical,1.00081285195,-0.661770386146
Dana,Dana Andrews,Romance,1.00081285195,-0.661770386146
Jeanne,Jeanne Crain,Musical,-1,0.15933281727
Jeanne,Jeanne Crain,Romance,-1,0.15933281727
Frank,Frank McHugh,Musical,0.310551597333,0.0
Frank,Frank McHugh,Romance,0.310551597333,0.0
Jessica,Jessica Tandy,Drama,-0.850872120168,-0.122575127919
Greer,Greer Garson,Drama,-1,-1
Lionel,Lionel Barrymore,Drama,0.0142560452289,-1
Christoph,Christoph Waltz,Action,-1,-1
Christoph,Christoph Waltz,Adventure,-1,-1
Christoph,Christoph Waltz,Thriller,-1,-1
Rory,Rory Kinnear,Action,0.433465414982,-0.283573608281
Rory,Rory Kinnear,Adventure,0.433465414982,-0.283573608281
Rory,Rory Kinnear,Thriller,0.433465414982,-0.283573608281
Stephanie,Stephanie Sigman,Action,0.0,1.0742516351
Stephanie,Stephanie Sigman,Adventure,0.0,1.0742516351
Stephanie,Stephanie Sigman,Thriller,0.0,1.0742516351
Chris,Chris Hemsworth,Action,0.991911952804,0.0
Chris,Chris Hemsworth,Adventure,0.991911952804,0.0
Chris,Chris Hemsworth,Sci-Fi,0.991911952804,0.0
Robert,Robert Downey Jr.,Action,1.00080429416,0.0
Robert,Robert Downey Jr.,Adventure,1.00080429416,0.0
Robert,Robert Downey Jr.,Sci-Fi,1.00080429416,0.0
